record_id,publication_year,paper_title,primary_topic,secondary_topics,review_confidence,review_note,reviewer,reviewed_at
conf:3dim:DemirAB14,2014,Proceduralization of Buildings at City Scale.,representations_features,generation_completion_editing; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BasaruCAS14,2014,Quantized Census for Stereoscopic Image Matching.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:VeinidisPT14,2014,Querying 3D Mesh Sequences for Human Action Retrieval.,humans_faces_hands_avatars,recognition_detection_retrieval; motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MiyashitaWI14,2014,Rapid SVBRDF Measurement by Algebraic Solution Based on Adaptive Illumination.,rendering_novel_views_appearance,sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HaneHLSP14,2014,Real-Time Direct Dense Matching on Fisheye Images Using Plane-Sweeping Stereo.,depth_stereo_shape_from_x,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KazemiKTKI14,2014,Real-Time Face Reconstruction from a Single Depth Image.,humans_faces_hands_avatars,reconstruction_fusion_modeling; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:0002RSOT14,2014,Real-Time Hand Tracking Using a Sum of Anisotropic Gaussians Model.,humans_faces_hands_avatars,motion_tracking_dynamic_4d; representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MartiniezCS14,2014,Real Time Head Model Creation and Head Pose Estimation on Consumer Depth Cameras.,humans_faces_hands_avatars,motion_tracking_dynamic_4d; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SekiWISHS14,2014,Reconstructing Fukushima: A Case Study.,reconstruction_fusion_modeling,slam_localization_mapping; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LocherEBG14,2014,Reconstruction of Inextensible Surfaces on a Budget via Bootstrapping.,reconstruction_fusion_modeling,motion_tracking_dynamic_4d; ar_vr_hci_applied_systems,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HeinlyDF14,2014,Recovering Correct Reconstructions from Indistinguishable Geometry.,multiview_geometry_sfm_photogrammetry,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ArrigoniMRFF14,2014,Robust Absolute Rotation Estimation via Low-Rank and Sparse Matrix Decomposition.,multiview_geometry_sfm_photogrammetry,registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:YangYZDDY14,2014,Semantic Parametric Reshaping of Human Body Models.,humans_faces_hands_avatars,generation_completion_editing; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SweeneyFT14,2014,Solving for Relative Pose with a Partially Known Rotation is a Quadratic Eigenvalue Problem.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MicusikW14,2014,Structure from Motion with Line Segments under Relaxed Endpoint Constraints.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MallesonKGH14,2014,Structured Representation of Non-Rigid Surfaces from Single View 3D Point Tracks.,motion_tracking_dynamic_4d,representations_features; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DahlDL14,2014,Surface Detection Using Round Cut.,reconstruction_fusion_modeling,segmentation_scene_understanding; geometry_shape_processing,medium,"The output is a closed surface extracted from volume data, with segmentation and mesh processing both central.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GeorgoulisPG14,2014,Tackling Shapes and BRDFs Head-On.,rendering_novel_views_appearance,depth_stereo_shape_from_x; reconstruction_fusion_modeling,medium,Joint reflectance capture is the clearest primary; photometric shape refinement and modeling are substantive secondary tasks.,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SlompKFS14,2014,Temporal Octrees for Compressing Dynamic Point Cloud Streams.,representations_features,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KalasapudiTT14,2014,Toward Automated Spatial Change Analysis of MEP Components Using 3D Point Clouds and As-Designed BIM Models.,segmentation_scene_understanding,registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KerlSSC14,2014,Towards Illumination-Invariant 3D Reconstruction Using ToF RGB-D Cameras.,rendering_novel_views_appearance,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DelaunoyLJP14,2014,Two Cameras and a Screen: How to Calibrate Mobile Devices?,sensing_acquisition_calibration,multiview_geometry_sfm_photogrammetry; reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZeislZP14,2014,Variational Regularization and Fusion of Surface Normal Maps.,geometry_shape_processing,depth_stereo_shape_from_x,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LarnaoutGBD14,2014,Vision-Based Differential GPS: Improving VSLAM / GPS Fusion in Urban Environment with 3D Building Models.,slam_localization_mapping,registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HellerP14,2014,World-Base Calibration by Global Polynomial Optimization.,sensing_acquisition_calibration,robotics_embodied_interaction,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CeruttiRGGV15,2015,3-d Tessellation of Plant Tissue - A Dual Optimization Approach to Cell-Level Meristem Reconstruction from Microscopy Images.,reconstruction_fusion_modeling,geometry_shape_processing; segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SchopsSHP15,2015,3D Modeling on the Go: Interactive 3D Reconstruction of Large-Scale Scenes on Mobile Devices.,reconstruction_fusion_modeling,depth_stereo_shape_from_x; ar_vr_hci_applied_systems,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SugiuraTO15,2015,3D Surface Reconstruction from Point-and-Line Cloud.,reconstruction_fusion_modeling,multiview_geometry_sfm_photogrammetry; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DupreAGT15,2015,A 3D Scene Analysis Framework and Descriptors for Risk Evaluation.,segmentation_scene_understanding,datasets_benchmarks_evaluation; recognition_detection_retrieval,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:CayonDD15,2015,A Bayesian Approach for Selective Image-Based Rendering Using Superpixels.,rendering_novel_views_appearance,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TanTN15,2015,A Combined Generalized and Subject-Specific 3D Head Pose Estimation.,humans_faces_hands_avatars,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HaOK15,2015,A Multi-view Structured-Light System for Highly Accurate 3D Modeling.,sensing_acquisition_calibration,reconstruction_fusion_modeling; depth_stereo_shape_from_x,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhengHIOI15,2015,A New Flying Range Sensor: Aerial Scan in Omni-Directions.,sensing_acquisition_calibration,motion_tracking_dynamic_4d; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Mills15,2015,Accelerated Relative Camera Pose from Oriented Features.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KobayashiHYKK15,2015,Accurate and Practical 3D Measurement for Translucent Objects by Dashed Lines and Complementary Gray Code Projection.,sensing_acquisition_calibration,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FuhrmannKG15,2015,Accurate Isosurface Interpolation with Hermite Data.,geometry_shape_processing,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiWWS15,2015,Approximate 3D Partial Symmetry Detection Using Co-occurrence Analysis.,geometry_shape_processing,registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GodboutB15,2015,Audio Visual Synchronization of Rhythm.,ar_vr_hci_applied_systems,humans_faces_hands_avatars; motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TurnerZ15,2015,Automatic Indoor 3D Surface Reconstruction with Segmented Building and Object Elements.,reconstruction_fusion_modeling,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SongH15,2015,Automatic Recovery of Networks of Thin Structures.,reconstruction_fusion_modeling,segmentation_scene_understanding; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:StentoumisAK15,2015,Census-Based Cost on Gradients for Matching under Illumination Differences.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GouveiaSM15,2015,Confidence Estimation for Superpixel-Based Stereo Matching.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TsekourakisM15,2015,Consistent 3D Background Model Estimation from Multi-viewpoint Videos.,reconstruction_fusion_modeling,motion_tracking_dynamic_4d; segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiYLMZL15,2015,Continuous Symmetric Stereo with Adaptive Outlier Handling.,depth_stereo_shape_from_x,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ChengCZH15,2015,Convolutional Fisher Kernels for RGB-D Object Recognition.,recognition_detection_retrieval,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HollP15,2015,Cultural Heritage Acquisition: Geometry-Based Radiometry in the Wild.,sensing_acquisition_calibration,multiview_geometry_sfm_photogrammetry; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HaPK15,2015,Dense Depth and Albedo from a Single-Shot Structured Light.,sensing_acquisition_calibration,depth_stereo_shape_from_x; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HisatomiKIKMA15,2015,Depth Estimation Based on an Infrared Projector and an Infrared Color Stereo Camera by Using Cross-Based Dynamic Programming with Cost Volume Filter.,depth_stereo_shape_from_x,sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JayasuriyaPSMV15,2015,Depth Fields: Extending Light Field Techniques to Time-of-Flight Imaging.,sensing_acquisition_calibration,depth_stereo_shape_from_x; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FerrariLBB15,2015,Dictionary Learning Based 3D Morphable Model Construction for Face Recognition with Varying Expression and Pose.,humans_faces_hands_avatars,recognition_detection_retrieval; representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LiH15,2015,Domain Adaptation for Structure Recognition in Different Building Styles.,recognition_detection_retrieval,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ShiratoriBHSLMS15,2015,Efficient Large-Scale Point Cloud Registration Using Loop Closures.,registration_correspondence_matching,slam_localization_mapping,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SpyropoulosM15,2015,Ensemble Classifier for Combining Stereo Matching Algorithms.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZellerQS15,2015,Establishing a Probabilistic Depth Map from Focused Plenoptic Cameras.,depth_stereo_shape_from_x,sensing_acquisition_calibration,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:NakagawaUNT15,2015,Estimating Surface Normals with Depth Image Gradients for Fast and Accurate Registration.,registration_correspondence_matching,geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LouLSHCD15,2015,Estimation of Branch Angle from 3D Point Cloud of Plants.,geometry_shape_processing,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:PangN15,2015,Fast and Robust Multi-view 3D Object Recognition in Point Clouds.,recognition_detection_retrieval,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:HaqueG15,2015,Global Mesh Denoising with Fairness.,geometry_shape_processing,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MadiPSK15,2015,Graph Edit Distance Based on Triangle-Stars Decomposition for Deformable 3D Objects Recognition.,registration_correspondence_matching,recognition_detection_retrieval; geometry_shape_processing,medium,"Central contribution is a deformation-tolerant graph distance/shape comparison, used for recognition.",GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ZhangMF15,2015,Ground Segmentation Based on Loopy Belief Propagation for Sparse 3D Point Clouds.,segmentation_scene_understanding,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:BouchardNC15,2015,Half-Occluded Regions and Detection of Pseudoscopy.,ar_vr_hci_applied_systems,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:TaharaKNM15,2015,Interference-Free Epipole-Centered Structured Light Pattern for Mirror-Based Multi-view Active Stereo.,sensing_acquisition_calibration,depth_stereo_shape_from_x,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DohanMF15,2015,Learning Hierarchical Semantic Segmentations of LIDAR Data.,segmentation_scene_understanding,recognition_detection_retrieval,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:Mignard-DebiseI15,2015,Light-Field Microscopy with a Consumer Light-Field Camera.,sensing_acquisition_calibration,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:KowalskiND15,2015,Live Scan3D: A Fast and Inexpensive 3D Data Acquisition System for Multiple Kinect v2 Sensors.,sensing_acquisition_calibration,reconstruction_fusion_modeling,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:DrostI15,2015,Local Hough Transform for 3D Primitive Detection.,recognition_detection_retrieval,geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:RileyEK15,2015,Low-Cost Depth and Radiological Sensor Fusion to Detect Moving Sources.,sensing_acquisition_calibration,motion_tracking_dynamic_4d; recognition_detection_retrieval,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:SanchezPM15,2015,Matchability Prediction for Full-Search Template Matching Algorithms.,registration_correspondence_matching,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:EckartKTKK15,2015,MLMD: Maximum Likelihood Mixture Decoupling for Fast and Accurate Point Cloud Registration.,registration_correspondence_matching,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:AbbasiRG15,2015,Monocular 3D Human Pose Estimation with a Semi-supervised Graph-Based Method.,humans_faces_hands_avatars,motion_tracking_dynamic_4d,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:JaimezSSJC15,2015,Motion Cooperation: Smooth Piece-wise Rigid Scene Flow from RGB-D Images.,motion_tracking_dynamic_4d,segmentation_scene_understanding; registration_correspondence_matching,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:MustafaXKSPK15,2015,Multi-label Object Categorization Using Histograms of Global Relations.,recognition_detection_retrieval,representations_features,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GodardHLB15,2015,Multi-view Reconstruction of Highly Specular Surfaces in Uncontrolled Environments.,reconstruction_fusion_modeling,depth_stereo_shape_from_x; rendering_novel_views_appearance,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LuoMJP15,2015,Multiscale Retinex Aggregation to Enable Robust Dense Stereo Correspondence.,depth_stereo_shape_from_x,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:GasparettoMT15,2015,Non-parametric Spectral Model for Shape Retrieval.,recognition_detection_retrieval,representations_features; geometry_shape_processing,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:ArrigoniFR15,2015,On Computing the Translations Norm in the Epipolar Graph.,multiview_geometry_sfm_photogrammetry,,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:LienT15,2015,On Preserving Structure in Stereo Seam Carving.,generation_completion_editing,ar_vr_hci_applied_systems,high,,GPT-5.6 Pro expert review,2026-08-27
conf:3dim:FlynnHS15,2015,Online Classification in 3D Urban Datasets Based on Hierarchical Detection.,recognition_detection_retrieval,segmentation_scene_understanding,high,,GPT-5.6 Pro expert review,2026-08-27
