record_id,publication_year,paper_title,supplemental_match_method,supplemental_match_confidence,supplemental_title
conf:3dim:WangMZSLP25,2025,Fully-Geometric Cross-Attention for Point Cloud Registration.,title_exact,0.99,Fully-Geometric Cross-attention for Point Cloud Registration
conf:3dim:WeijlerH25,2025,Efficient Continuous Group Convolutions for Local SE(3) Equivariance in 3D Point Clouds.,title_exact,0.99,Efficient Continuous Group Convolutions for Local SE(3) Equivariance in 3D Point Clouds
conf:3dim:WeijlerMSEH25,2025,TTT-KD: Test-Time Training for 3D Semantic Segmentation Through Knowledge Distillation From Foundation Models.,title_exact,0.99,TTT-KD: Test-Time Training for 3D Semantic Segmentation through Knowledge Distillation from Foundation Models
conf:3dim:WimmerONT25,2025,Gaussians-to-Life: Text-Driven Animation of 3D Gaussian Splatting Scenes.,title_exact,0.99,Gaussians-to-Life: Text-Driven Animation of 3D Gaussian Splatting Scenes
conf:3dim:WuCSYS25,2025,iFusion: Inverting Diffusion for Pose-Free Reconstruction From Sparse Views.,title_exact,0.99,iFusion: Inverting Diffusion for Pose-Free Reconstruction from Sparse Views
conf:3dim:WuKZBLSH25,2025,Direct and Explicit 3D Generation from a Single Image.,title_exact,0.99,Direct and Explicit 3D Generation from a Single Image
conf:3dim:WuLLMSH25,2025,FastGrasp: Efficient Grasp Synthesis with Diffusion.,title_exact,0.99,FastGrasp: Efficient Grasp Synthesis with Diffusion
conf:3dim:WuLZRVDO25,2025,αSurf: Implicit Surface Reconstruction for Semi-Transparent and Thin Objects with Decoupled Geometry and Opacity.,title_exact,0.99,αSurf: Implicit Surface Reconstruction for Semi-Transparent and Thin Objects with Decoupled Geometry and Opacity
conf:3dim:WuLZWH25,2025,MonoPatchNeRF: Improving Neural Radiance Fields with Patch-Based Monocular Guidance.,title_exact,0.99,MonoPatchNeRF: Improving Neural Radiance Fields with Patch-based Monocular Guidance
conf:3dim:XiangWHAYDF25,2025,NeuHMR: Neural Rendering-Guided Human Motion Reconstruction.,title_exact,0.99,NeuHMR: Neural Rendering-Guided Human Motion Reconstruction
conf:3dim:XieHDPTM25,2025,mmDiffusion: mmWave Diffusion for Sequential 3D Human Dense Point Cloud Generation.,title_exact,0.99,mmDiffusion: mmWave Diffusion for Sequential 3D Human Dense Point Cloud Generation
conf:3dim:XieLP25,2025,InterTrack: Tracking Human Object Interaction Without Object Templates.,title_exact,0.99,InterTrack: Tracking Human Object Interaction without Object Templates
conf:3dim:XiongMXUCZK25,2025,Sparsegs: Sparse View Synthesis Using 3D Gaussian Splatting.,title_exact,0.99,SparseGS: Sparse View Synthesis using 3D Gaussian Splatting
conf:3dim:XueCLS25,2025,ZeroPS: High-Quality Cross-Modal Knowledge Transfer for Zero-Shot 3D Part Segmentation.,title_exact,0.99,ZeroPS: High-quality Cross-modal Knowledge Transfer for Zero-Shot 3D Part Segmentation
conf:3dim:XuYQLTH25,2025,SAMPro3D: Locating SAM Prompts in 3D for Zero-Shot Instance Segmentation.,title_exact,0.99,SAMPro3D: Locating SAM Prompts in 3D for Zero-Shot Instance Segmentation
conf:3dim:XuZJ25,2025,SPAFormer: Sequential 3D Part Assembly with Transformers.,title_exact,0.99,SPAFormer: Sequential 3D Part Assembly with Transformers
conf:3dim:YangHWBSV25,2025,mli-NeRF: Multi-Light Intrinsic-Aware Neural Radiance Fields.,title_exact,0.99,MLI-NeRF: Multi-Light Intrinsic-Aware Neural Radiance Fields
conf:3dim:YanLL25,2025,OD-NeRF: Efficient Training of On-the-Fly Dynamic Neural Radiance Fields.,title_exact,0.99,OD-NeRF: Efficient Training of On-the-Fly Dynamic Neural Radiance Fields
conf:3dim:YanLWC25,2025,An Object is Worth 64×64 Pixels: Generating 3D Object via Image Diffusion.,title_fuzzy,0.9861,An Object is Worth 64x64 Pixels: Generating 3D Object via Image Diffusion
conf:3dim:YanWZCLCD25,2025,SphereFusion: Efficient Panorama Depth Estimation via Gated Fusion.,title_exact,0.99,SphereFusion: Efficient Panorama Depth Estimation via Gated Fusion
conf:3dim:YeLLPY25,2025,Synthesizing Consistent Novel Views Via 3D Epipolar Attention Without Re-Training.,title_exact,0.99,Synthesizing Consistent Novel Views via 3D Epipolar Attention without Re-Training
conf:3dim:YiCY25,2025,Interactive Humanoid: Online Full Body Human Motion Reaction Synthesis with Social Affordance Forecasting and Canonicalization.,title_exact,0.99,Interactive Humanoid: Online Full Body Human Motion Reaction Synthesis With Social Affordance Forecasting and Canonicalization
conf:3dim:ZahidRIG25,2025,E-3DGS: Event-Based Novel View Rendering of Large-Scale Scenes Using 3D Gaussian Splatting.,title_exact,0.99,E-3DGS: Event-Based Novel View Rendering of Large-Scale Scenes Using 3D Gaussian Splatting
conf:3dim:ZengGC25,2025,CoE: Deep Coupled Embedding for Non-Rigid Point Cloud Correspondences.,title_exact,0.99,CoE: Deep Coupled Embedding for Non-Rigid Point Cloud Correspondences
conf:3dim:ZengSYDZ25,2025,Oblique-MERF: Revisiting and Improving MERF for Oblique Photography.,title_exact,0.99,Oblique-MERF: Revisiting and Improving MERF for Oblique Photography
conf:3dim:ZhangBSPGDPP25,2025,FORCE: Physics-Aware Human-Object Interaction.,title_exact,0.99,FORCE: Physics-aware Human-object Interaction
conf:3dim:ZhangCKT25,2025,ShadowSG: Spherical Gaussian Illumination from Shadows.,title_exact,0.99,ShadowSG: Spherical Gaussian Illumination from Shadows
conf:3dim:ZhangLLBHPGW25,2025,EgoGaussian: Dynamic Scene Understanding from Egocentric Video with 3D Gaussian Splatting.,title_exact,0.99,EgoGaussian: Dynamic Scene Understanding from Egocentric Video with 3D Gaussian Splatting
conf:3dim:ZhangWK25,2025,A2-GNN: Angle-Annular GNN for Visual Descriptor-Free Camera Relocalization.,title_exact,0.99,A2-GNN: Angle-Annular GNN for Visual Descriptor-free Camera Relocalization
conf:3dim:ZhangWWMPLT25,2025,RISE-SDF: A Relightable Information-Shared Signed Distance Field for Glossy Object Inverse Rendering.,title_exact,0.99,RISE-SDF: A Relightable Information-Shared Signed Distance Field for Glossy Object Inverse Rendering
conf:3dim:ZhangZY25,2025,MAC++: Going Further with Maximal Cliques for 3D Registration.,title_exact,0.99,MAC++: Going Further with Maximal Cliques for 3D Registration
conf:3dim:ZhaoS25,2025,Pushing the Limits of LiDAR: Accurate Performance Analysis of Indoor 3D LiDARs.,title_exact,0.99,Pushing the Limits of LiDAR: Accurate Performance Analysis of Indoor 3D LiDARs
conf:3dim:ZhengWLZSCZLZZWX25,2025,HeadGAP: Few-Shot 3D Head Avatar via Generalizable Gaussian Priors.,title_exact,0.99,HeadGAP: Few-Shot 3D Head Avatar via Generalizable Gaussian Priors
conf:3dim:ZhuLSHSA25,2025,LoopSplat: Loop Closure by Registering 3D Gaussian Splats.,title_exact,0.99,LoopSplat: Loop Closure by Registering 3D Gaussian Splats
conf:3dim:ZielonkaBSZTR25,2025,Drivable 3D Gaussian Avatars.,title_exact,0.99,Drivable 3D Gaussian Avatars
conf:3dim:ZuoKWJDG25,2025,Towards Foundation Models for 3D Vision: How Close are We?,title_exact,0.99,Towards Foundation Models for 3D Vision: How Close Are We?
conf:3dim:AguinaKangBGKG26,2026,Seeing Through Clutter Structured 3D Scene Reconstruction via Iterative Object Removal.,title_exact,0.99,Seeing Through Clutter: Structured 3D Scene Reconstruction via Iterative Object Removal
conf:3dim:AlegretLWLNGNT26,2026,GALA: Guided Attention with Language Alignment for Open Vocabulary Gaussian Splatting.,title_exact,0.99,GALA: Guided Attention with Language Alignment for Open Vocabulary Gaussian Splatting
conf:3dim:AytekinRDT26,2026,Follow My Hold: Hand-Object Interaction Reconstruction Through Geometric Guidance.,title_exact,0.99,Follow My Hold: Hand-Object Interaction Reconstruction through Geometric Guidance
conf:3dim:AzzarelliAB26,2026,Splatography: Sparse Multi-View Dynamic Gaussian Splatting for Filmmaking Challenges.,title_fuzzy,0.994,Splatography: Sparse multi-view dynamic Gaussian Splatting for film-making challenges
conf:3dim:BadkiSWG26,2026,L4P: Towards Unified Low-Level 4D Vision Perception.,title_exact,0.99,L4P: Towards Unified Low-Level 4D Vision Perception
conf:3dim:BaranowskiEGCG26,2026,ConeGS: Error-Guided Densification Using Pixel Cones for Improved Reconstruction with Fewer Primitives.,title_exact,0.99,ConeGS: Error-Guided Densification Using Pixel Cones for Improved Reconstruction with Fewer Primitives
conf:3dim:BasticoRCTD26,2026,Rethinking Metrics and Diffusion Architecture for 3D Point Cloud Generation.,title_exact,0.99,Rethinking Metrics and Diffusion Architecture for 3D Point Cloud Generation
conf:3dim:BozorgmaneshH26,2026,Making Minimal Solvers Inverse-Free Using Null Space Computation.,title_exact,0.99,Making minimal solvers inverse-free using null space computation
conf:3dim:BuhlerYLHNI26,2026,"Dream, Lift, Animate: From Single Images to Animatable Gaussian Avatars.",title_exact,0.99,"Dream, Lift, Animate: From Single Images to Animatable Gaussian Avatars"
conf:3dim:CaiJMCH26,2026,Improving Multi-View Reconstruction via Texture-Guided Gaussian-Mesh Joint Optimization.,title_exact,0.99,Improving Multi-View Reconstruction via Texture-Guided Gaussian-Mesh Joint Optimization
conf:3dim:CaoSHB26,2026,Hyper Diffusion Avatars: Dynamic Human Avatar Generation Using Network Weight Space Diffusion.,title_exact,0.99,Hyper Diffusion Avatars: Dynamic Human Avatar Generation using Network Weight Space Diffusion
conf:3dim:CataliniNBDGFKV26,2026,GazeD: Context-Aware Diffusion for Accurate 3D Gaze Estimation.,title_exact,0.99,GazeD: Context-Aware Diffusion for Accurate 3D Gaze Estimation
conf:3dim:CharawiGWDT26,2026,DCCVT: Differentiable Clipped Centroidal Voronoi Tessellation.,title_exact,0.99,DCCVT: Differentiable Clipped Centroidal Voronoi Tessellation
conf:3dim:ChenC26,2026,Semantic-Free Procedural 3D Shapes are Surprisingly Good Teachers.,title_exact,0.99,Semantic-Free Procedural 3D Shapes Are Surprisingly Good Teachers
conf:3dim:ChenHH26,2026,Real-Time Facial Animation of Gaussian Head Avatars via Mocap-to-Parametric Expression Mapping.,title_exact,0.99,Real-Time Facial Animation of Gaussian Head Avatars via Mocap-to-Parametric Expression Mapping
conf:3dim:ChenHPMCROR26,2026,RadarSim: Simulating Single-Chip Radar Via Multimodal Neural Fields.,title_exact,0.99,RadarSim: Simulating Single-Chip Radar via Multimodal Neural Fields
conf:3dim:ChenSHKJG26,2026,Gaussian Wardrobe: Compositional 3D Gaussian Avatars for Free-Form Virtual Try-On.,title_exact,0.99,Gaussian Wardrobe: Compositional 3D Gaussian Avatars for Free-Form Virtual Try-on
conf:3dim:ChenSPZWWL26,2026,DevilSight: Augmenting Monocular Human Avatar Reconstruction Through a Virtual Perspective.,title_exact,0.99,DevilSight: Augmenting Monocular Human Avatar Reconstruction through a Virtual Perspective
conf:3dim:ChenTP26,2026,Patch-Based Representation and Learning for Efficient Deformation Modeling.,title_exact,0.99,Patch-based Representation and Learning for Efficient Deformation Modeling
conf:3dim:ChiSDMCTK26,2026,C3PO: Canonicalization of 3D Pose from Partial Views With Generalizable Correspondence Features.,title_exact,0.99,C3PO: Canonicalization of 3D Pose from Partial Views with Generalizable Correspondence Features
conf:3dim:ChoiCKHTK26,2026,Splat-based Gradient-Domain Fusion for Seamless View Transition.,title_exact,0.99,Splat-based Gradient-domain Fusion for Seamless View Transition
conf:3dim:CongXPFS26,2026,DyTact: Capturing Dynamic Contacts in Hand-Object Manipulation.,title_exact,0.99,DyTact: Capturing Dynamic Contacts in Hand-Object Manipulation
conf:3dim:CongZWLSCWRFGWWF26,2026,VideoLifter: Lifting Videos to 3D with Fast and Efficient Hierarchical Stereo Alignment.,not_found,0.9114,
conf:3dim:DanceecekSPB26,2026,Supervising 3D Talking Head Avatars with Analysis-by-Audio-Synthesis.,title_exact,0.99,Supervising 3D Talking Head Avatars with Analysis-by-Audio-Synthesis
conf:3dim:DengGSZLCCLL26,2026,DetailGen3D: Generative 3D Geometry Enhancement via Data-Dependent Flow.,title_exact,0.99,DetailGen3D: Generative 3D Geometry Enhancement via Data-Dependent Flow
conf:3dim:DengLXRZTG26,2026,SAIL-Recon: Large SfM by Augmenting Scene Regression with Localization.,title_exact,0.99,SAIL-Recon: Large SfM by Augmenting Scene Regression with Localization
conf:3dim:DenningerAG26,2026,CamC2V: Context-aware Controllable Video Generation.,title_exact,0.99,CamC2V: Context-aware Controllable Video Generation
conf:3dim:DoH26,2026,Text-to-3D Generation Using Jensen-Shannon Score Distillation.,title_exact,0.99,Text-to-3D Generation using Jensen-Shannon Score Distillation
conf:3dim:DUrsoSSRKF26,2026,A Streamlined Attention-Based Network for Descriptor Extraction.,title_exact,0.99,A Streamlined Attention-based Network for Descriptor Extraction
conf:3dim:EbbedL26,2026,MoAngelo: Motion-Aware Neural Surface Reconstruction for Dynamic Scenes.,title_exact,0.99,MoAngelo: Motion-Aware Neural Surface Reconstruction for Dynamic Scenes
conf:3dim:EhmRBC26,2026,An Integer Linear Programming Approach to Geometrically Consistent Partial-Partial Shape Matching.,title_exact,0.99,An Integer Linear Programming Approach to Geometrically Consistent Partial-Partial Shape Matching
conf:3dim:EilermannHN26,2026,ConTiCoM-3D: A Continuous-Time Consistency Model for 3D Point Cloud Generation.,title_exact,0.99,ConTiCoM-3D: A Continuous-Time Consistency Model for 3D Point Cloud Generation
conf:3dim:ElazabJUH26,2026,"Gamma-from-Mono: Road-Relative, Metric, Self-Supervised Monocular Geometry for Vehicular Applications.",title_exact,0.99,"Gamma-from-Mono: Road-Relative, Metric, Self-Supervised Monocular Geometry for Vehicular Applications"
conf:3dim:FangLLZMLTZT26,2026,SPATIALGEN: Layout-Guided 3D Indoor Scene Generation.,title_exact,0.99,SpatialGen: Layout-guided 3D Indoor Scene Generation
conf:3dim:FanRDSGTKH26,2026,PALM: A Dataset and Baseline for Learning Multi-Subject Hand Prior.,title_exact,0.99,PALM: A Dataset and Baseline for Learning Multi-subject Hand Prior
conf:3dim:FeidenKZSR26,2026,Online Video Depth Anything: Temporally-Consistent Depth Prediction with Low Memory Consumption.,title_exact,0.99,Online Video Depth Anything: Temporally-Consistent Depth Prediction with Low Memory Consumption
conf:3dim:FeiLYPZ26,2026,A Remeshing Method via Adaptive Multiple Original-Facet-Clipping and Centroidal Voronoi Tessellation.,title_exact,0.99,A Remeshing Method via Adaptive Multiple Original-Facet-Clipping and Centroidal Voronoi Tessellation
conf:3dim:FischerGGKRD26,2026,SAMa: Material-Aware 3D Selection and Segmentation.,title_exact,0.99,SAMa: Material-aware 3D Selection and Segmentation
conf:3dim:FogartyCYGO26,2026,Self-Supervised Implicit Attention Priors for Point Cloud Reconstruction.,title_exact,0.99,Self-Supervised Implicit Attention Priors for Point Cloud Reconstruction
conf:3dim:FortierChouinardZMGBL26,2026,SpotLight: Shadow-Guided Object Relighting via Diffusion.,title_exact,0.99,SpotLight: Shadow-Guided Object Relighting via Diffusion
conf:3dim:GaloaaBMNRAO26,2026,Look Around and Pay Attention: Multi-Camera Point Tracking Reimagined with Transformers.,title_exact,0.99,Look Around and Pay Attention: Multi-camera Point Tracking Reimagined with Transformers
conf:3dim:GaoWWLSLGSYLG26,2026,Inverse Rendering for High-Genus Surface Meshes from Multi-View Images.,title_exact,0.99,Inverse Rendering for High-Genus Surface Meshes from Multi-View Images
conf:3dim:GhilottiBSMBH26,2026,UniLiPs: Unified LiDAR Pseudo-Labeling with Geometry-Grounded Dynamic Scene Decomposition.,title_exact,0.99,UniLiPs: Unified LiDAR Pseudo-Labeling with Geometry-Grounded Dynamic Scene Decomposition
conf:3dim:GuptaMWCKDRC26,2026,InteriorAgent: LLM Agent for Interior Design-Aware 3D Layout Generation.,title_exact,0.99,INTERIORAGENT: LLM Agent for Interior Design aware 3D Layout Generation
conf:3dim:GuptaWSRSJ26,2026,SNAP: Towards Segmenting Anything in Any Point Cloud.,title_exact,0.99,SNAP: Towards Segmenting Anything in Any Point Cloud
conf:3dim:HashimotoAIYZSS26,2026,Event-Based Multi-Range Radiance Separation and 3D Reconstruction via Line-Scan Pseudo-Square Illumination.,title_exact,0.99,Event-based Multi-range Radiance Separation and 3D Reconstruction via Line‑Scan Pseudo‑Square Illumination
conf:3dim:HeldVDHGRCGVTD26,2026,Triangle Splatting for Real-Time Radiance Field Rendering.,title_exact,0.99,Triangle Splatting for Real-Time Radiance Field Rendering
conf:3dim:HrubyP26,2026,Minimal Solvers for Full DoF Motion Estimation from Asynchronous Tracks.,title_exact,0.99,Minimal Solvers for Full DoF Motion Estimation from Asynchronous Tracks
conf:3dim:HuangL26,2026,Unified Geometry and Color Compression Framework for Point Clouds via Generative Diffusion Priors.,title_exact,0.99,Unified Geometry and Color Compression Framework for Point Clouds via Generative Diffusion Priors
conf:3dim:HuangWYMCZT26,2026,From Blurry to Believable: Enhancing Low-Quality Talking Heads with 3D Generative Priors.,title_exact,0.99,From Blurry to Believable: Enhancing Low-quality Talking Heads with 3D Generative Priors
conf:3dim:HuangZWT26,2026,3D CoCa: Contrastive Learners are 3D Captioners.,title_exact,0.99,3D CoCa: Contrastive Learners are 3D Captioners
conf:3dim:HumtHT26,2026,Evaluating Latent Generative Paradigms for High-Fidelity 3D Shape Completion from a Single Depth Image.,title_exact,0.99,Evaluating Latent Generative Paradigms for High-Fidelity 3D Shape Completion from a Single Depth Image
conf:3dim:IbrahimliKN26,2026,NeuSEditor: From Multi-View Images to Text-Guided Neural Surface Edits.,title_exact,0.99,NeuSEditor: From Multi-View Images to Text-Guided Neural Surface Edits
conf:3dim:JainJSG26,2026,Smokeseer: 3D Gaussian Splatting for Smoke Removal and Scene Reconstruction.,title_exact,0.99,SmokeSeer: 3D Gaussian Splatting for Smoke Removal and Scene Reconstruction
conf:3dim:JiangZLMO26,2026,Broadening View Synthesis of Dynamic Scenes from Constrained Monocular Videos.,title_exact,0.99,Broadening View Synthesis of Dynamic Scenes from Constrained Monocular Videos
conf:3dim:JiangZPL26,2026,Enhancing 3D Object Tracking via Dual-Context Propagation and Temporal Context Fusion.,title_exact,0.99,Enhancing 3D Object Tracking via Dual-Context Propagation and Temporal Context Fusion
conf:3dim:JinF26,2026,SAT-SKYLINES: 3D Building Generation from Satellite Imagery and Coarse Geometric Priors.,title_exact,0.99,SAT-SKYLINES: 3D Building Generation from Satellite Imagery and Coarse Geometric Priors
conf:3dim:JungKTD26,2026,Finding NeMO: A Geometry-Aware Representation of Template Views for Few-Shot Perception.,title_exact,0.99,Finding NeMO: A Geometry-Aware Representation of Template Views for Few-Shot Perception
conf:3dim:KeethaMSPZFKZWALLBRRSK26,2026,MapAnything: Universal Feed-Forward Metric 3D Reconstruction; map-anything.github.io.,not_found,0.8369,
conf:3dim:KimLFCP26,2026,FASTMESH: Efficient Artistic Mesh Generation Via Component Decoupling.,title_exact,0.99,FastMesh: Efficient Artistic Mesh Generation via Component Decoupling
conf:3dim:KimYS26,2026,Proxy-Free Gaussian Splats Deformation with Splat-Based Surface Estimation.,title_exact,0.99,Proxy-Free Gaussian Splats Deformation with Splat-Based Surface Estimation
conf:3dim:KirayUNB26,2026,PromptVFX: Text-Driven Fields for Open-World 3D Gaussian Animation.,title_exact,0.99,PromptVFX: Text-Driven Fields for Open-World 3D Gaussian Animation
conf:3dim:KisterSWKP26,2026,Are Pose Estimators Ready for the Open World? STAGE: A GenAI Toolkit for Auditing 3D Human Pose Estimators.,title_exact,0.99,Are Pose Estimators Ready for the Open World? STAGE: A GenAI Toolkit for Auditing 3D Human Pose Estimators
conf:3dim:KnaebelYGHALL26,2026,DINO in the Room: Leveraging 2D Foundation Models for 3D Segmentation.,title_exact,0.99,DINO in the Room: Leveraging 2D Foundation Models for 3D Segmentation
conf:3dim:KourosWT26,2026,RGS-DR: Deferred Reflections and Residual Shading in 2D Gaussian Splatting.,title_exact,0.99,RGS-DR: Deferred Reflections and Residual Shading in 2D Gaussian Splatting
conf:3dim:KumarKP26,2026,CAOA - Completion-Assisted Object-CAD Alignment.,title_exact,0.99,CAOA - Completion-Assisted Object-CAD Alignment
conf:3dim:LaviSA26,2026,Frequency-Aware Gaussian Splatting Decomposition.,title_exact,0.99,Frequency-Aware Gaussian Splatting Decomposition
conf:3dim:LeeAKC26,2026,TexAvatars: Hybrid Texel-3D Representations for Stable Rigging of Photorealistic Gaussian Head Avatars.,title_exact,0.99,TexAvatars: Hybrid Texel-3D Representations for Stable Rigging of Photorealistic Gaussian Head Avatars
conf:3dim:LevySLB26,2026,Structurally Disentangled Feature Fields Distillation for 3D Understanding and Editing.,title_exact,0.99,Structurally Disentangled Feature Fields Distillation for 3D Understanding and Editing
conf:3dim:LiangWLNGLNT26,2026,SuperGSeg: Open-Vocabulary 3D Segmentation with Structured Super-Gaussians.,title_exact,0.99,SuperGSeg: Open-Vocabulary 3D Segmentation with Structured Super-Gaussians
conf:3dim:LiaoCHGL26,2026,A Lightweight Multi-Variable Spatio-Temporal Convolutional Framework for Dynamic Gesture Recognition.,title_exact,0.99,A Lightweight Multi-Variable Spatio-Temporal Convolutional Framework for Dynamic Gesture Recognition
conf:3dim:LiCYLCXTZ26,2026,GRADRobot: Geometry-Aware Rendering with Articulation and Diffusion for Robot Modeling.,title_exact,0.99,GRADRobot: Geometry-Aware Rendering with Articulation and Diffusion for Robot Modeling
conf:3dim:LiGXC26,2026,TRASE: Tracking-Free 4D Segmentation and Editing.,title_exact,0.99,TRASE: Tracking-free 4D Segmentation and Editing
conf:3dim:LiHFZCGS26,2026,VoxHammer: Training-Free Precise and Coherent 3D Editing in Native 3D Space.,title_exact,0.99,VoxHammer: Training-Free Precise and Coherent 3D Editing in Native 3D Space
conf:3dim:LiJD26,2026,Next Best View Selections for Semantic and Dynamic 3D Gaussian Splatting.,title_exact,0.99,Next Best View Selections for Semantic and Dynamic 3D Gaussian Splatting
conf:3dim:LiLGYWZ26,2026,ContA-HOI: Towards Physically Plausible Human-Object Interaction Generation via Contact-Aware Modeling.,title_exact,0.99,ContA-HOI: Towards Physically Plausible Human-Object Interaction Generation via Contact-Aware Modeling
conf:3dim:LiPG26,2026,PASTA: Controllable Part-Aware Shape Generation with Autoregressive Transformers.,title_exact,0.99,PASTA: Controllable Part-Aware Shape Generation with Autoregressive Transformers
conf:3dim:LiuXSWC26,2026,Data-Efficient Inference of Neural Fluid Fields via SciML Foundation Model.,title_exact,0.99,Data-Efficient Inference of Neural Fluid Fields via SciML Foundation Model
conf:3dim:LiWIVWGS26,2026,FastMap: Revisiting Structure from Motion Through First-Order Optimization.,title_exact,0.99,FastMap: Revisiting Structure from Motion through First-Order Optimization
conf:3dim:LiYHLTYL26,2026,SCIGaussian-D: Dynamic Scene Reconstruction from a Single Snapshot Compressive Image.,title_exact,0.99,SCIGaussian-D: Dynamic Scene Reconstruction from a Single Snapshot Compressive Image
conf:3dim:LiYLW26,2026,ZeroHSI: Zero-Shot 4D Human-Scene Interaction by Video Generation.,title_exact,0.99,ZeroHSI: Zero-Shot 4D Human-Scene Interaction by Video Generation
conf:3dim:LuoYLZZWT26,2026,CTR3D: Cross-View Token Reduction for Dense Multi-View Generation.,title_exact,0.99,CTR3D: Cross-view Token Reduction for Dense Multi-view Generation
conf:3dim:LyuKZT26,2026,LaMP: Learning Robust Latent Motion Prior for Optimization-Based Human Motion Generation.,title_exact,0.99,LaMP: Learning Robust Latent Motion Prior for Optimization-Based Human Motion Generation
conf:3dim:Maquignaz26,2026,Towards Physically-Based Sky-Modeling for Image Based Lighting.,title_exact,0.99,Towards Physically-Based Sky-Modeling For Image Based Lighting
conf:3dim:MatmonBRK26,2026,CaricatureGS: Exaggerating 3D Gaussian Splatting Faces with Gaussian Curvature.,title_exact,0.99,CaricatureGS: Exaggerating 3D Gaussian Splatting Faces with Gaussian Curvature
conf:3dim:MedinLBDHZGDWBM26,2026,LegacyAvatars: Volumetric Face Avatars for Traditional Graphics Pipelines.,title_exact,0.99,LegacyAvatars: Volumetric Face Avatars For Traditional Graphics Pipelines
conf:3dim:MeliLGM26,2026,Layered Quantum Architecture Search for 3D Point Cloud Classification.,title_exact,0.99,Layered Quantum Architecture Search for 3D Point Cloud Classification
conf:3dim:MendirattaDTGKT26,2026,GRMM: Real-Time High-Fidelity Gaussian Morphable Head Model with Learned Residuals.,title_exact,0.99,GRMM: Real-Time High-Fidelity Gaussian Morphable Head Model with Learned Residuals
conf:3dim:MengWZX26,2026,SceneGen: Single-Image 3D Scene Generation in One Feedforward Pass.,title_exact,0.99,SceneGen: Single-Image 3D Scene Generation in One Feedforward Pass
conf:3dim:MiekkalaBWGRSPBH26,2026,Too Tiny to See: Hazardous Obstacle Detection Dataset and Evaluation.,title_exact,0.99,Too Tiny to See: Hazardous Obstacle Detection Dataset and Evaluation
conf:3dim:MonaciWW26,2026,What Does Really Matter in Image Goal Navigation?,title_exact,0.99,What does really matter in image goal navigation?
conf:3dim:NarayananZGC26,2026,Diffusion-Denoised Hyperspectral Gaussian Splatting.,title_exact,0.99,Diffusion-Denoised Hyperspectral Gaussian Splatting
conf:3dim:NasypanyiR26,2026,Pixel-Accurate Epipolar Guided Matching.,title_exact,0.99,Pixel-Accurate Epipolar Guided Matching
conf:3dim:NguyenLZGWSWK26,2026,TrueCity: Real and Simulated Urban Data for Cross-Domain 3D Scene Understanding.,title_exact,0.99,TrueCity: Real and Simulated Urban Data for Cross-Domain 3D Scene Understanding
conf:3dim:OberwegerSS26,2026,PI3DETR: Parametric Instance Detection of 3D Point Cloud Edges with a Geometry-Aware 3DETR.,title_exact,0.99,PI3DETR: Parametric Instance Detection of 3D Point Cloud Edges with a Geometry-Aware 3DETR
conf:3dim:OuLLBP26,2026,Structure-Grounded Training Strategies Aid Generalization in Stereo Matching.,title_exact,0.99,Structure-grounded Training Strategies Aid Generalization in Stereo Matching
conf:3dim:PehlivanCFHT26,2026,Matrix-Free Second-Order Optimization of Gaussian Splats with Residual Sampling.,title_exact,0.99,Matrix-free Second-order Optimization of Gaussian Splats with Residual Sampling
conf:3dim:PengLLS26,2026,iTACO: Interactable Digital Twins of Articulated Objects from Casually Captured RGBD Videos.,title_exact,0.99,iTACO: Interactable Digital Twins of Articulated Objects from Casually Captured RGBD Videos
conf:3dim:PengSCSSL26,2026,Parametric Gaussian Human Model: Generalizable Prior for Efficient and Realistic Human Avatar Modeling.,title_exact,0.99,Parametric Gaussian Human Model: Generalizable Prior for Efficient and Realistic Human Avatar Modeling
conf:3dim:PerezLP26,2026,NURBSFit: Robust Fitting of NURBS Surfaces to Point Clouds.,title_exact,0.99,NURBSFit: Robust Fitting of NURBS Surfaces to Point Clouds
conf:3dim:PiccinelliWSAG26,2026,Video Depth Propagation.,title_exact,0.99,Video Depth Propagation
conf:3dim:PolizziYCKGL26,2026,VibES: Induced Vibration for Persistent Event-Based Sensing.,title_exact,0.99,VIBES: Induced Vibration for Persistent Event-based Sensing
conf:3dim:PunTWHCS26,2026,HSM: Hierarchical Scene Motifs for Multi-Scale Indoor Scene Generation.,title_exact,0.99,HSM: Hierarchical Scene Motifs for Multi-Scale Indoor Scene Generation
conf:3dim:QianZBBT26,2026,Masked Modeling for Human Motion Recovery Under Occlusions.,title_exact,0.99,Masked Modeling for Human Motion Recovery under Occlusions
conf:3dim:QiuXZYCH26,2026,AvatarTex: High-Fidelity Facial Texture Reconstruction from Single-Image Stylized Avatars.,title_exact,0.99,AvatarTex: High-Fidelity Facial Texture Reconstruction from Single-Image Stylized Avatars
conf:3dim:RampiniMRZC26,2026,A Scalable Attention-Based Approach for Image-to-3D Texture Mapping.,title_exact,0.99,A Scalable Attention-Based Approach for Image-to-3D Texture Mapping
conf:3dim:RenWLYLCCL26,2026,Unigaussian: Driving Scene Reconstruction From Multiple Camera Models Via Unified Gaussian Representations.,title_exact,0.99,UniGaussian: Driving Scene Reconstruction from Multiple Camera Models via Unified Gaussian Representations
